wavelength,molar abs,stdev
363,3.01577050454104,0.000200158041589884
364,2.79935762298398,0.000131032213520452
365,2.68899387201612,0.000160783946347867
366,2.51216562489841,0.000263973191955234
367,2.43968526066783,0.00022009431343365
368,2.3205919282425,0.000273430251553375
369,2.30080392557978,0.000236164885390532
370,1.87315345692979,0.000198419269856399
371,1.60636321046979,0.000225482976782085
372,1.72566147113453,0.000185351700463661
373,1.44485729801828,0.000189946452505258
374,1.2581616284998,0.000212996278638471
375,1.14886948293197,0.000189111476814907
376,1.09922299955033,0.000177378295496187
377,1.02859972484442,0.000173369492426412
378,0.78574247484569,0.000152101337038824
379,0.196973437133881,0.00018357177803271
380,0.105699768756382,0.000132148430822095
381,0.237949809449183,0.0001370506642852
382,0.32382407822014,0.000156878700370622
383,0.099438609846584,0.000186803353068471
384,-0.339861646530361,0.000200048958676151
385,-0.477336681110586,0.000197080898957547
386,-0.426894751583269,0.000209361380529563
387,-0.235673143544388,0.000153517869341136
388,-0.0943755816140222,9.61060531072574E-05
389,-0.625139820079885,0.000151607223123456
390,-0.949816558605454,0.000106951927818989
391,-0.841387280359725,0.000116637137092435
392,-0.708598723869595,0.000158654263624611
393,-0.541622175904896,0.000196364297611264
394,-0.434454313143736,0.000191534274454242
395,-0.263139685751442,0.000173332766603337
396,-0.731632837983136,0.000151505205466166
397,-0.995912334511731,0.00018395781816375
398,-0.489030189705301,0.000134728227398657
399,-0.306234913996618,0.000104404473087836
400,-0.44602649829195,0.000114940506515125
401,-0.352690661086841,0.000142135870949181
402,-0.0197349523807722,0.000158410442574399
403,0.109011123171016,0.00012914454630805
404,-0.281511431278531,0.000110232953163005
405,-0.207750488824456,0.000148571317595386
406,0.0778028028001536,0.000172880926911161
407,0.285417840341172,0.000147570122786596
408,0.356389364545564,0.000106898766037902
409,0.767683022276296,9.80384618827545E-05
410,1.11714130013004,0.000108406806930925
411,1.67426320146241,0.000188813064484678
412,1.43735683270972,0.000174707304345009
413,1.34936342777964,0.000136555372909492
414,1.23603168372638,9.73121720796516E-05
415,1.61789746560057,0.000162997420924967
416,1.96558791522791,0.000230228910476783
417,2.8687221620395,0.000159057895494746
418,2.86706133499486,0.000148904571234473
419,3.4112020688005,0.000172052996350849
420,4.14488831138379,0.000190787308158473
421,3.55845196189,0.00012793106408689
422,3.43310867445647,0.000154941996075945
423,5.17107444505964,0.000154639400521716
424,5.39912341502074,0.000165659569996111
425,5.15741268278845,0.000219162574793307
426,6.43552119670036,0.000177849393415493
427,6.91999587056372,0.000191439281503672
428,7.31203140389901,0.000193809522942558
429,7.74217997814132,0.000129576933477491
430,8.18890344072528,0.000179250185004742
431,9.78704474467821,0.000187381835983763
432,9.8916751382705,0.000166355356948752
433,10.4575305686841,0.000170491790619557
434,11.2103449455175,0.000239343755477075
435,12.0601704869612,0.000209261441505508
436,12.7465700130617,0.000208604131073734
437,13.3762011348134,0.000247051351841227
438,14.3920812108523,0.00028761780211673
439,15.4141611427988,0.00019938864662738
440,16.2216045261491,0.000204211045405709
441,17.2501058792989,0.000185386045296283
442,18.2185945307846,0.000174691686188235
443,19.0578259474933,0.000171497054394334
444,20.2867252460193,0.000231159323235216
445,21.7708401866402,0.00023868545854127
446,22.8574410495281,0.000315601365268536
447,24.2592004238295,0.000285108748490216
448,25.7210435024567,0.000235713875983804
449,26.4109752854966,0.00025449349049171
450,27.2581699938761,0.000213818801017875
451,28.4921365944016,0.000273795893502682
452,29.7546863484236,0.000244899405090568
453,31.8781820186039,0.000218130980876061
454,33.3850238833832,0.000249170115226179
455,34.7159604732123,0.000220214117391535
456,35.1158143678245,0.000253663026791512
457,36.2196540312774,0.000198295471295869
458,38.3173969890158,0.000260162633185362
459,39.2502019678206,0.00036877489579241
460,40.3961944636961,0.000324641719502357
461,42.2290011035388,0.000333791460265224
462,44.0519659312294,0.000223505941732161
463,45.7204257702178,0.00025442915495947
464,46.6361252364061,0.000212131984515115
465,47.9712336355089,0.000272977508058191
466,49.293588728424,0.000323350445980543
467,50.6688583532656,0.000212419046096057
468,52.1425717787418,0.000264461986996881
469,53.3138113822975,0.00041386388848931
470,54.9979825152473,0.000416946585638598
471,56.2118124167645,0.000438980338297341
472,57.1629666805516,0.000324591287979488
473,58.6453745403077,0.000317061931452462
474,60.3334146959695,0.000297301754278545
475,63.7584663349229,0.000274287079044305
476,63.0572367186436,0.000362446430143934
477,60.5716053772587,0.000240068449118053
478,61.5010116125933,0.000234975752696382
479,65.7312586778822,0.000310897827148438
480,66.6601069222253,0.000286635855013568
481,67.5296759139718,0.000249658748899177
482,68.7171645172578,0.000267729521039664
483,69.9541019916551,0.000304591095632248
484,70.5294558082526,0.000308418922683138
485,71.3237880052865,0.000119973593553992
486,72.8219010743237,0.000176787657747154
487,73.0269293562143,0.000271360146363359
488,74.0011120008638,0.000212675787311512
489,74.92354391783,0.000304250506567284
490,74.9190160534819,0.000251169644849408
491,76.4765334081452,0.000202870535673933
492,76.9000923939061,0.000237348060509909
493,77.2000313173708,0.000356332339712683
494,77.6354026091799,0.000364857397498119
495,78.2479376836698,0.000323918117392856
496,78.641894626796,0.000348862355396002
497,79.3999808996747,0.000396645977530957
498,80.233290673957,0.00029207356102101
499,80.4924677011107,0.000196697495188476
500,81.1892072807457,0.00023161527473242
501,81.752244599202,0.000292142059303983
502,82.2766920935813,0.000392821217708008
503,82.8378379837428,0.000322110471078256
504,83.4403901222478,0.000349820426952102
505,83.5839734256096,0.000392849000195297
506,84.4231737392103,0.000339229340750362
507,85.0522668504117,0.000244743377967138
508,85.4858285589528,0.00024741186594043
509,86.136916927083,0.00024183871958851
510,86.3617436613637,0.000395727729291327
511,86.5154868016961,0.000321318904743034
512,86.9493108135155,0.000350371170141755
513,87.6031075172099,0.00024381630933406
514,87.4912383308733,0.000314215064638318
515,87.6494288525075,0.000385756250921848
516,87.7263235313678,0.000432997547108848
517,87.5308022833734,0.000363378698855892
518,87.1604467267193,0.000330340449078709
519,86.9941948524734,0.000336456515080735
520,86.0667438244343,0.000391503924757324
521,85.4550267319743,0.00034702215271125
522,84.9333173936672,0.00043487548828125
523,84.0955662805181,0.000380419238401672
524,82.6875677254288,0.000329684535305312
525,81.187929168548,0.000414575289618473
526,79.4161310240301,0.000549289914657969
527,78.1605130342425,0.00034873719549408
528,76.6148185751426,0.000382346100260188
529,74.3803229440824,0.000530188029350308
530,72.2028878993846,0.000359898037571329
531,70.3655265775241,0.000313873328105533
532,68.1176106111912,0.000371918311196479
533,65.6295150403353,0.000333224232537271
534,63.3502384199117,0.000302764185468311
535,60.663696002033,0.000322099176684203
536,58.0758863061241,0.000473936796954464
537,56.4368253371203,0.000384594516781941
538,53.8316243143136,0.000345230102539063
539,50.2717401734328,0.000260442152614021
540,48.352542290149,0.000344016116735104
541,46.0489046000917,0.000367876081886023
542,44.3506917256243,0.00034213921738934
543,41.8159722451878,0.000384414748863861
544,39.736707720573,0.000384443138860493
545,37.9702926636461,0.00028014010570888
546,35.9638806409191,0.000270218194496851
547,34.2942562453696,0.000191577005914971
548,32.7296554457431,0.000210932408156575
549,31.3624527728768,0.000257506193550487
550,30.7244560372399,0.000230942824745365
551,29.3799466145998,0.000205423307277583
552,28.1091769474753,0.000184451559505258
553,27.4190112564457,0.000193480753370907
554,26.9093828593574,0.000250095521012128
555,26.1089754872227,0.000369100298520566
556,25.8510005919153,0.000260993324021871
557,25.8526755085541,0.000273124066020217
558,25.3659137225764,0.000251835034385667
559,25.5797969153055,0.000312531747173956
560,25.0759011564576,0.000230011536237058
561,24.7122957731223,0.000212615908757839
562,23.9087616615261,0.000344127136576658
563,24.1681012064924,0.000261181432364127
564,24.6960721786414,0.000274141142838686
565,23.6126638933201,0.000192797947243895
566,23.2235314439675,0.000176014282151174
567,23.9255460289025,0.00021392936542984
568,23.2704523035485,0.000202327349922841
569,21.9355603199321,0.000137375452908401
570,22.2596191195519,0.000148696757512737
571,22.8297254321372,0.00011176314345145
572,21.4221946189027,0.000112565892636715
573,17.6805933301783,9.16669054221865E-05
574,19.9886565182065,9.52696298740734E-05
575,20.1734305723302,9.27371656886537E-05
576,17.1758449921659,8.68498377036698E-05
577,17.1075682739329,8.46758612677006E-05
578,16.5613160404316,0.000130423461874232
579,14.4277011753366,0.000111681736824397
580,13.8244119998782,9.20184528967205E-05
581,13.1291272811506,9.88652596211311E-05
582,12.7455881675543,0.00010356481554084
583,12.1051149609268,0.000123337781648018
584,8.94212379645521,0.000120555901283726
585,9.19907184986095,8.91213623694285E-05
586,6.84724255184998,9.80338233143773E-05
587,6.58193162783418,0.000101484570269951
588,6.30828264601096,0.000106630427243889
589,5.35534485082955,0.000144175245479314
590,3.75494056779359,0.00018633048796555
591,2.94754201665287,0.000195454382026268
592,1.80722444039397,0.000150199920364418
593,1.86536256754205,0.000142895295757083
594,0.285284696928703,0.000179777094542667
595,-0.0755080528326486,0.000160483865122964
596,-0.189460423528538,0.000134376738347825
597,-1.21848156850196,0.000196294810260771
598,-1.60001679009198,0.000155831667312319
599,-2.03642848015613,0.000144876908883078
600,-2.08974859099033,0.000142987555038386
601,-2.53963040328384,0.000147023673525855
602,-3.14848176402103,0.000136358753598901
603,-3.27420722499144,0.000127100137265429
604,-3.42780340425102,0.000118685525406678
605,-3.69708451415392,0.000141201780627109
606,-4.09224845207796,0.000177152544941857
607,-3.1684813976438,0.000226689809298023
608,-2.56135285735447,0.000218743037055523
609,-3.4393000766937,0.00015412391969096
610,-4.23104189611615,0.000190815908379719
611,-6.08871136181457,0.000155159030532965
612,-6.31067965017225,0.000179305989045746
613,-5.35424411869293,0.000251271013443805
614,-4.78117358851762,0.000224484481503365
615,-4.0954051006672,0.000195547424532621
616,-4.08886371769533,0.000204922398410373
617,-4.31741839186907,0.000249833549374924
618,-3.76087462019229,0.000263511103164477
619,-4.42363977011169,0.000265669770272017
620,-4.13414354427469,0.000305449839559091
621,-4.45558065575709,0.000267307953024388
622,-4.23007894250278,0.000271701796007139
623,-4.1574081623894,0.00020470480915085
624,-4.23879096507096,0.000175631495766934
625,-4.19776605385043,0.000249301484031594
626,-4.45029597441619,0.000313635630891889
627,-4.41359263789732,0.000348351002710415
628,-4.38874799653262,0.000337584543649373
629,-4.32343588539187,0.000299544836874399
630,-4.12115483247632,0.000344227552246743
631,-3.97908030889138,0.000379758812762429
632,-3.84659324103139,0.000305931823728831
633,-2.8324154660586,0.000300327169207558
634,-3.64643862948065,0.000266742552865305
635,-3.69947234430672,0.000281874896269397
636,-4.25940230491312,0.00029034332249585
637,-4.92235307182729,0.000260267488150264
638,-4.9073903308739,0.000291094146926351
639,-4.62920134195756,0.000365275937790728
640,-4.81382760522829,0.000563878841365604
641,-4.46574965490254,0.000539385243736551
642,-4.05315970850972,0.000634135336833306
643,-3.50983771033856,0.000950663582542716
644,-3.96836636974991,0.000859738321880365
645,-3.18108180673037,0.000983008331004612
646,-3.52987834243512,0.00078632746235478
647,-12.76883835762,0.000730452273432905
648,-10.3152008373407,0.000606668805820651
649,-4.1434518991231,0.000787067361330386
650,-4.68484828108698,0.000631663647558248
651,-3.97356240807112,0.000628893078346219
652,-3.8583113884405,0.00102821483415253
653,-3.60264827036698,0.0010133605251022
654,-3.86107754880835,0.000580486131641457
655,-3.6029257038167,0.000103615299097568
656,-3.72305814983924,0.000114649344426269
657,-3.90040541506765,0.000331434412938872
658,-3.59031426685917,0.00061854583919401
659,-3.74363398516382,0.000739598873332234
660,-3.995496418321,0.000763949679068511
661,-3.7885324114064,0.000567800741356039
662,-3.73768572662328,0.00052669076316028
663,-4.15855229655961,0.00071671654617523
664,-4.0375885763024,0.000748944673786141
665,-3.77498484777592,0.000721593119909983
666,-3.80837190180559,0.000845418161832632
667,-3.88785195630077,0.000757925725618949
668,-3.71937561149741,0.000657579015032354
669,-4.13105022147915,0.000375578207922364
670,-3.93184266309119,0.000293688337421385
671,-4.30925418197535,0.000415267951344384
672,-4.09768293490054,0.000324966534911302
673,-3.95710695503261,0.000437211571713086
674,-4.01274022075808,0.000536341551843931
675,-4.01503801489123,0.000547870746997431
676,-4.26970599098123,0.000435836466387895
677,-4.11906212887536,0.0003986495531278
678,-4.19376776066097,0.000420984293728733
679,-4.10917427842652,0.000414996285197497
680,-3.90183922575507,0.000261049073958216
681,-4.23951125439488,0.000404996188249392
682,-4.09928637712872,0.000460868478715178
683,-4.0182245364045,0.000386208662630398
684,-3.81212531867141,0.000379298708019483
685,-3.90713987063856,0.000353739903104989
686,-3.48911290671439,0.00040184898069945
687,-4.20118996162474,0.000391104150991751
688,-3.85910364553954,0.000414829692202779
689,-4.09063473776006,0.000307651254871657
690,-3.82978728545768,0.000379835442700709
691,-3.8523930101119,0.000343963237549349
692,-3.97319184917994,0.000441591372218401
693,-4.01434120642398,0.000387450070971516
694,-4.10476372354342,0.000338305798459183
695,-3.75243409801699,0.000384263300124067
696,-3.67578698337998,0.00036877489579241
697,-4.11394738569353,0.000257470871794899
698,-3.85380625450348,0.000353801603719389
699,-3.89813447394774,0.000421623287342777
700,-3.80806525301772,0.000333196937645018
701,-3.85857468702059,0.000381603217609951
702,-3.78192754256096,0.000370153424721004
703,-3.98255237285025,0.000287136750878601
704,-4.08357121697876,0.000266134945836259
705,-3.90449238060163,0.000342702304966485
706,-3.73989526396752,0.000284840663100898
707,-3.92374248441496,0.000223078264522135
708,-3.94617149557591,0.000217872319203089
709,-3.90396258009472,0.000230070840488717
710,-3.71305111317939,0.000204023904263063
711,-3.92250625229484,0.000234693029570058
712,-3.65106228663165,0.000289043566447796
713,-3.77362709839066,0.000351169767495431
714,-4.14043849868708,0.000249782578539063
715,-3.89513227270989,0.000273563268807572
716,-4.10405759132691,0.000325799489954351
717,-3.90926078251634,0.000353153209619732
718,-3.98696757917998,0.000369484495906017
719,-4.04613070848186,0.000450804583075369
720,-3.71181487900892,0.000435510807083514
721,-4.17575977357431,0.000417216981871214
722,-3.65388799509108,0.000297583064239594
723,-3.78457669788428,0.00027125287348419
724,-4.20225072733955,0.00035734165182486
725,-3.75949859574286,0.000438092695610108
726,-3.75755592592949,0.000457882865646549
727,-4.05496102763677,0.000363308611347022
728,-3.33228782348476,0.000318041448167339
729,-4.42459812852611,0.000429174634622147
730,-3.97266246639957,0.000392691540111324
731,-3.38473991100022,0.000302216968303973
732,-3.83914806215591,0.000357066667827363
733,-3.59878681316939,0.000339030884153734
734,-4.01451817259552,0.000267783868570504
735,-3.81036122635454,0.000268489385381475
736,-3.67755324748671,0.000309284682378015
737,-3.92127001724247,0.000326072949838012
738,-3.77468674268968,0.000221408591580275
739,-3.68108537460266,0.000326251412162292
740,-4.32622838901972,0.000501324373942784
741,-3.39039131446034,0.000422597183663276
742,-3.56805730748204,0.000314220853579881
743,-3.43507272225169,0.00035767745627896
744,-4.36154966000632,0.000306502082758877
745,-3.13696119519987,0.000321647075715099
746,-4.58901864510673,0.00028717475790529
747,-4.0766836095714,0.000268692555584882
748,-3.68779641610406,0.000323541654497929
749,-3.44354982729157,0.000350267322612831
750,-4.07438772695917,0.000285962388481086
751,-3.68214501274862,0.000210232738952232
752,-2.65535566541812,0.000217462839384998
753,-4.06785329182888,0.000285051322846244
754,-4.23192059552186,0.00028897433370108
755,-3.69980564823825,0.000346382073811398
756,-2.49782279685666,0.000308737238966423
757,-2.68573195845972,0.000327042163839002
758,-4.61886511908621,0.000342670456789755
759,-4.07686021592869,0.000273543320342981
760,-3.05678191008383,0.000269787030810386
761,-3.56947015832967,0.000320899716599342
762,-2.55221755416302,0.000209165802974781
763,-3.48681838424114,0.000277327441773666
764,-3.23745021113641,0.000300399840728836
765,-2.93298085530597,0.000280892300300676
766,-3.43401308412905,0.000291256570438788
767,-3.31144827383535,0.000410048905017639
768,-3.79640932436343,0.000286489859972035
769,-4.18423687970195,0.000301825491482054
770,-2.89465727629485,0.000291537474212294
771,-3.93963707817925,0.000245463245727447
772,-3.01828172471788,0.000276137711652433
773,-3.57706423159,0.000330004387228853
774,-3.09051372386792,0.000427748180737067
775,-3.14208277949581,0.000429522038160134
776,-3.56823391384548,0.000435134743492054
777,-3.63163559525104,0.0004149787522422
778,-3.75790913899741,0.00032053673341738
779,-3.54792418303315,0.000213111537528434
780,-2.5993714509187,0.00027498914066597
781,-3.57830047607422,0.00025632381328327
782,-3.21625744854963,0.000281164150414136
783,-3.49547209563078,0.000261765793853155
784,-4.94329099301941,0.000403574418408174
785,-3.10835096571181,0.000315722376961648
786,-1.86733810989944,0.00024295683800722
787,-3.5004170735677,0.000276078419995802
788,-4.02158242684826,0.000237826566016622
789,-3.26341134530526,0.000307154202973538
790,-3.41670566134985,0.000275445181518751
791,-3.96754088225189,0.000284092519851069
792,-2.93033175998263,0.000273649695350051
793,-3.65565405951607,0.000332004698575294
794,-3.42112082022207,0.000225281209487904
795,-3.59242898446544,0.000286464461934754
796,-4.88324483235678,0.000315376506077874
797,-3.14844060827185,0.000331088473697421
798,-3.27241826940467,0.000367984846369477
799,-3.30950560393159,0.000275121404220665
800,-2.74878042715567,0.000255356872118829
801,-3.64205537018952,0.000352895580199531
802,-2.81500781023944,0.000446180990497884
803,-4.00551124855326,0.000353359177915336
804,-4.14414723714193,0.000335422319752455
805,-2.38656079327618,0.000303244439861405
806,-3.39180416531033,0.000358561251451717
807,-3.44072412561489,0.000424615390299817
808,-2.9951462922273,0.000419625368895701
809,-3.01298353407119,0.000426231610358202
810,-3.9475843641493,0.000427424870280768
811,-3.53626816361041,0.000450085782817115
812,-2.46373777036315,0.000547259506372451
813,-3.32186804877389,0.000593599254834165
814,-3.4207676075123,0.000328346618603212
815,-3.40557946099178,0.000462098262343688
816,-3.13872725875289,0.000304967093640117
817,-3.49070372404878,0.000271875805106835
818,-2.86693007857711,0.000400561377703808
819.000000000001,-2.8531547828957,0.00044477636130086
820,-2.75213594789859,0.000453588198100728
821,-2.63592896638092,0.000399624816138478
822,-3.21608084219474,0.000405902431891667
823,-3.5733554981373,0.000426299886616757
824,-3.03064416956019,0.00042160602997882
825,-3.09439906367548,0.000310288751213579
826,-2.47574700249567,0.00039750719679928
827,-2.55539646855107,0.00044228285119064
828,-2.30249616834852,0.000401894243647826
829,-2.7841016981337,0.000411837161927175
830,-2.80105590820315,0.000508986980983419
831,-2.88105858696833,0.000426879793908337
832,-2.39503789831093,0.000408787131065731
833,-2.61261692753544,0.000415679493626554
834,-3.0802705552843,0.000273902170418282
835,-2.7166380705657,0.000476989721687497
836,-2.34982667145907,0.0006590600258334
837,-2.45243496365018,0.000607902860023192
838,-2.48016216136793,0.000575349430880825
839,-2.63716521086518,0.000513030691806515
840,-2.69350263807511,0.00053673481885935
841,-2.77862690113211,0.000432652934278848
842,-4.37497174298322,0.000492687018221901
843,-4.19642271818937,0.000507641474644408
844,-2.11847234655311,0.000646295733171002
845,-1.27252790662978,0.000643576851001499
846,-2.56828873245804,0.00058773579412094
847,-2.55257076687285,0.000459334539193485
848,-2.11264433684174,0.00048808004286795
849,-2.65747494167752,0.000455804446792036
850,-2.57835529468678,0.000449996862611662
851,-2.79734717475044,0.000548494571925061
852,-2.81924636275681,0.000501745088118207
853,-2.86481080231844,0.000561292227537619
854,-2.37172585946544,0.000580084897011425
855,-2.07785288492841,0.000569540817111053
856,-2.5534537986473,0.00060117498834509
857,-3.29396424470126,0.000412596146733158
858,-2.17710565637659,0.000505429393519985
859,-2.09745619032119,0.000644661265322285
860,-2.98631597448278,0.000705461197239187
861,-2.66347955774378,0.000431313904574664
862,-2.357950563784,0.00049153377151176
863,-2.81836333098237,0.000505616501641263
864,-3.01686887387878,0.000452287019847759
865,-2.43901288067856,0.000476791379638461
866,-2.40545767324944,0.000440056373549449
867,-3.35754253246167,0.000437211571713086
868,-3.26394116436992,0.000454173313132884
869,-2.85386120831526,0.000397205066566319
870,-2.75725753219041,0.000326173346910182
871,-1.91166630497685,0.000345024553511276
872,-2.42046921341507,0.000550269254158233
873,-2.62144724527996,0.000678008113568052
874,-3.33299424913196,0.000591364208223758
875,-2.87593700267652,0.000509815415512184
876,-2.93015515362774,0.00069519652513841
877,-2.49252460621022,0.000540355604261843
878,-2.18787864402489,0.000360342530910129
879,-2.10399062545211,0.000622789489712929
880,-2.70869078459563,0.000506321133845052
881,-2.9704214025427,0.000682447101894265
882,-2.87823288529007,0.000717386251587262
883,-2.26346616391781,0.00053502404100863
884,-2.96812551992911,0.000430038387448958
885,-2.982783847385,0.000487848924934698
886,-2.72334911205152,0.000494544274300251
887,-2.88653338396993,0.000684937365784142
888,-2.66595204671226,0.000829834762128447
889,-2.0886258725767,0.000845280449148573
890,-2.79416826036241,0.00101940245746621
891,-2.67142684371385,0.000890402968027333
892,-2.61085086398656,0.000797153080777039
893,-2.70021367956093,0.000624341375548877
894,-2.67990394874856,0.00079587421497392
895,-2.62215367069952,0.000836036836657882
896,-2.06849274811922,0.000686232124506846
897,-2.06760971634478,0.00064226407417706
898,-1.86945738615815,0.000548773073001083
899,-2.27918412950304,0.000735692826527401
900,-2.68555535210504,0.00102699698916406
901,-2.89359763816552,0.000815239273041953
902,-2.8762902153863,0.000655928293064032
903,-2.40651731137878,0.000878540598784472
904,-2.16756891321252,0.000607172315241272
905,-2.422235276964,0.000735099190647204
906,-2.38055617720993,0.000560319168913589
907,-2.03016916910807,0.000660427554800555
908,-2.6032567907263,0.000807509332071846
909,-2.34117296006944,0.000827850831729464
910,-1.96217572247541,0.000937096513903998
